,PLAYER_VALUE
1215,13.815510557964274
1216,13.710150042306449
1217,12.206072645530174
1218,16.300417207752275
1219,14.73180128983843
1220,14.690979295318174
1221,12.89921982609012
1222,16.90655301132259
1223,16.523560759066484
1224,14.508657738524219
1225,15.89495209964411
1226,15.60727002719233
1227,14.73180128983843
1228,13.592367006650065
1229,16.300417207752275
1230,12.206072645530174
1231,14.914122846632385
1232,13.815510557964274
1233,15.60727002719233
1234,16.523560759066484
1235,14.914122846632385
1236,11.918390573078392
1237,15.89495209964411
1238,14.914122846632385
1239,14.914122846632385
1240,15.424948470398375
1241,14.22097566607244
1242,16.213405830762646
1243,15.60727002719233
1244,15.201804919084164
1245,14.508657738524219
1246,13.815510557964274
1247,12.429216196844383
1248,15.424948470398375
1249,15.424948470398375
1250,15.424948470398375
1251,15.201804919084164
1252,14.508657738524219
1253,14.508657738524219
1254,14.508657738524219
1255,15.068273526459642
1256,13.815510557964274
1257,14.22097566607244
1258,16.012735135300492
1259,16.012735135300492
1260,15.60727002719233
1261,15.201804919084164
1262,14.73180128983843
1263,15.068273526459642
1264,17.034386382832476
1265,16.012735135300492
1266,14.914122846632385
1267,13.997832114758229
1268,15.89495209964411
1269,14.73180128983843
1270,14.508657738524219
1271,14.508657738524219
1272,13.122363377404328
1273,15.60727002719233
1274,15.424948470398375
1275,14.914122846632385
1276,13.458835614025542
1277,13.122363377404328
1278,16.588099280204055
1279,15.201804919084164
1280,14.914122846632385
1281,14.73180128983843
1282,14.22097566607244
1283,12.89921982609012
1284,15.424948470398375
1285,15.89495209964411
1286,15.60727002719233
1287,14.73180128983843
1288,13.815510557964274
1289,14.22097566607244
1290,15.60727002719233
1291,15.424948470398375
1292,14.22097566607244
1293,12.206072645530174
1294,15.068273526459642
1295,14.914122846632385
1296,14.914122846632385
1297,14.508657738524219
1298,15.830413578506539
1299,14.22097566607244
1300,14.914122846632385
1301,14.508657738524219
1302,15.424948470398375
1303,13.997832114758229
1304,15.761420707019587
1305,15.201804919084164
1306,14.508657738524219
1307,13.997832114758229
1308,15.60727002719233
1309,15.60727002719233
1310,14.73180128983843
1311,14.22097566607244
1312,13.815510557964274
1313,14.403297222866392
1314,16.300417207752275
1315,15.89495209964411
1316,13.815510557964274
1317,13.592367006650065
1318,15.319587954740548
1319,15.201804919084164
1320,15.068273526459642
1321,14.914122846632385
1322,13.592367006650065
1323,11.512925464970229
1324,13.997832114758229
1325,13.997832114758229
1326,15.89495209964411
1327,14.508657738524219
1328,14.22097566607244
1329,15.201804919084164
1330,14.914122846632385
1331,14.914122846632385
1332,14.73180128983843
1333,13.592367006650065
1334,16.90655301132259
1335,13.997832114758229
1336,14.508657738524219
1337,13.710150042306449
1338,16.523560759066484
1339,13.997832114758229
1340,13.815510557964274
1341,15.89495209964411
1342,15.201804919084164
1343,14.22097566607244
1344,13.122363377404328
1345,12.611537753638338
1346,14.22097566607244
1347,15.201804919084164
1348,13.304684934198283
1349,15.830413578506539
1350,15.424948470398375
1351,15.068273526459642
1352,14.914122846632385
1353,14.914122846632385
1354,14.403297222866392
1355,13.815510557964274
1356,15.60727002719233
1357,13.592367006650065
1358,16.300417207752275
1359,14.22097566607244
1360,16.11809565095832
1361,15.89495209964411
1362,13.815510557964274
1363,14.914122846632385
1364,14.914122846632385
1365,14.508657738524219
1366,14.077874822431765
1367,10.819778284410283
1368,14.73180128983843
1369,14.22097566607244
1370,16.523560759066484
1371,14.22097566607244
1372,13.815510557964274
1373,14.22097566607244
1374,15.424948470398375
1375,15.319587954740548
1376,14.914122846632385
1377,14.73180128983843
1378,13.710150042306449
1379,14.914122846632385
1380,14.914122846632385
1381,14.22097566607244
1382,15.424948470398375
1383,14.914122846632385
1384,13.592367006650065
1385,12.611537753638338
1386,15.89495209964411
1387,15.201804919084164
1388,14.508657738524219
1389,13.592367006650065
1390,12.611537753638338
1391,12.611537753638338
1392,14.403297222866392
1393,14.22097566607244
1394,14.22097566607244
1395,13.815510557964274
1396,13.458835614025542
1397,14.845129975145433
1398,14.508657738524219
1399,14.22097566607244
1400,13.997832114758229
1401,15.068273526459642
1402,14.914122846632385
1403,14.73180128983843
1404,14.403297222866392
1405,13.122363377404328
1406,14.914122846632385
1407,14.73180128983843
1408,13.815510557964274
1409,14.914122846632385
1410,13.815510557964274
1411,16.11809565095832
1412,14.73180128983843
1413,14.73180128983843
1414,14.73180128983843
1415,13.997832114758229
1416,13.815510557964274
1417,13.458835614025542
1418,13.304684934198283
1419,12.206072645530174
1420,15.068273526459642
1421,13.997832114758229
1422,14.73180128983843
1423,14.22097566607244
1424,12.611537753638338
1425,14.73180128983843
1426,14.22097566607244
1427,12.89921982609012
1428,14.508657738524219
1429,14.508657738524219
1430,14.508657738524219
1431,13.710150042306449
1432,15.201804919084164
1433,14.508657738524219
1434,13.997832114758229
1435,13.815510557964274
1436,12.611537753638338
1437,15.201804919084164
1438,13.997832114758229
1439,12.611537753638338
1440,14.73180128983843
1441,14.508657738524219
1442,14.508657738524219
1443,14.508657738524219
1444,14.22097566607244
1445,13.815510557964274
1446,13.592367006650065
1447,13.304684934198283
1448,17.909855120186375
1449,17.034386382832476
1450,15.761420707019587
1451,15.068273526459642
1452,15.89495209964411
1453,17.034386382832476
1454,15.60727002719233
1455,17.50439001207821
1456,14.914122846632385
1457,17.37085861945369
1458,17.073607095985757
1459,16.90655301132259
1460,12.206072645530174
1461,15.319587954740548
1462,18.258161814454592
1463,15.201804919084164
1464,17.034386382832476
1465,16.523560759066484
1466,17.37085861945369
1467,18.60300230074632
1468,16.523560759066484
1469,17.909855120186375
1470,17.72753356339242
1471,15.89495209964411
1472,15.201804919084164
1473,14.22097566607244
1474,17.37085861945369
1475,15.424948470398375
1476,15.201804919084164
1477,13.592367006650065
1478,17.034386382832476
1479,16.300417207752275
1480,15.761420707019587
1481,18.132998671500584
1482,17.50439001207821
1483,15.60727002719233
1484,15.201804919084164
1485,17.14771506813948
1486,16.523560759066484
1487,15.424948470398375
1488,16.300417207752275
1489,18.258161814454592
1490,17.50439001207821
1491,15.201804919084164
1492,17.50439001207821
1493,17.216707939626428
1494,16.811242831518264
1495,15.424948470398375
1496,15.068273526459642
1497,17.909855120186375
1498,15.068273526459642
1499,16.811242831518264
1500,16.11809565095832
1501,14.508657738524219
1502,17.72753356339242
1503,17.50439001207821
1504,14.73180128983843
1505,16.454567887579532
1506,16.11809565095832
1507,16.90655301132259
1508,16.811242831518264
1509,15.89495209964411
1510,18.31532022829454
1511,15.60727002719233
1512,16.523560759066484
1513,15.319587954740548
1514,15.60727002719233
1515,15.201804919084164
1516,14.508657738524219
1517,17.50439001207821
1518,16.523560759066484
1519,16.300417207752275
1520,14.508657738524219
1521,14.22097566607244
1522,14.914122846632385
1523,14.914122846632385
1524,13.997832114758229
1525,17.216707939626428
1526,16.70588231586044
1527,16.70588231586044
1528,13.710150042306449
1529,17.50439001207821
1530,17.37085861945369
1531,16.70588231586044
1532,16.523560759066484
1533,16.523560759066484
1534,15.201804919084164
1535,16.90655301132259
1536,17.50439001207821
1537,16.012735135300492
1538,15.89495209964411
1539,15.201804919084164
1540,18.064005800013632
1541,16.70588231586044
1542,15.89495209964411
1543,17.216707939626428
1544,16.70588231586044
1545,16.300417207752275
1546,15.89495209964411
1547,15.89495209964411
1548,16.11809565095832
1549,15.89495209964411
1550,16.11809565095832
1551,15.761420707019587
1552,13.592367006650065
1553,16.811242831518264
1554,15.201804919084164
1555,16.11809565095832
1556,16.11809565095832
1557,15.89495209964411
1558,14.22097566607244
1559,13.815510557964274
1560,16.811242831518264
1561,17.37085861945369
1562,17.111347423968603
1563,14.914122846632385
1564,15.424948470398375
1565,15.068273526459642
1566,17.216707939626428
1567,17.50439001207821
1568,15.89495209964411
1569,15.60727002719233
1570,12.89921982609012
1571,17.50439001207821
1572,16.811242831518264
1573,16.11809565095832
1574,16.11809565095832
1575,15.60727002719233
1576,14.73180128983843
1577,16.454567887579532
1578,15.201804919084164
1579,16.012735135300492
1580,15.761420707019587
1581,15.60727002719233
1582,14.508657738524219
1583,17.216707939626428
1584,16.11809565095832
1585,16.811242831518264
1586,16.811242831518264
1587,16.454567887579532
1588,11.512925464970229
1589,17.216707939626428
1590,12.072541252905651
1591,17.622173047734595
1592,15.89495209964411
1593,15.424948470398375
1594,16.90655301132259
1595,16.70588231586044
1596,15.424948470398375
1597,14.914122846632385
1598,12.611537753638338
1599,15.89495209964411
1600,15.830413578506539
1601,15.424948470398375
1602,16.11809565095832
1603,11.512925464970229
1604,17.72753356339242
1605,16.70588231586044
1606,15.89495209964411
1607,15.60727002719233
1608,15.319587954740548
1609,17.216707939626428
1610,16.523560759066484
1611,15.424948470398375
1612,14.914122846632385
1613,14.22097566607244
1614,16.523560759066484
1615,16.70588231586044
1616,16.11809565095832
1617,16.11809565095832
1618,14.73180128983843
1619,15.424948470398375
1620,14.508657738524219
1621,16.811242831518264
1622,14.508657738524219
1623,17.216707939626428
1624,16.11809565095832
1625,16.11809565095832
1626,15.201804919084164
1627,14.73180128983843
1628,14.22097566607244
1629,13.592367006650065
1630,16.11809565095832
1631,14.508657738524219
1632,17.216707939626428
1633,15.89495209964411
1634,15.424948470398375
1635,16.588099280204055
1636,16.811242831518264
1637,16.300417207752275
1638,15.89495209964411
1639,15.424948470398375
1640,15.319587954740548
1641,15.123843377614453
1642,14.508657738524219
1643,12.89921982609012
1644,15.520258650202699
1645,13.815510557964274
1646,15.319587954740548
1647,15.201804919084164
1648,16.523560759066484
1649,17.034386382832476
1650,16.11809565095832
1651,14.808762330974558
1652,13.592367006650065
1653,15.830413578506539
1654,15.830413578506539
1655,16.70588231586044
1656,14.73180128983843
1657,16.70588231586044
1658,14.73180128983843
1659,16.523560759066484
1660,15.89495209964411
1661,14.914122846632385
1662,14.22097566607244
1663,17.034386382832476
1664,16.11809565095832
1665,15.424948470398375
1666,15.068273526459642
1667,14.914122846632385
1668,15.424948470398375
1669,15.201804919084164
1670,15.068273526459642
1671,16.811242831518264
1672,16.759949537130716
1673,15.201804919084164
1674,15.068273526459642
1675,14.346138809026444
1676,13.710150042306449
1677,13.122363377404328
1678,13.122363377404328
1679,16.300417207752275
1680,15.201804919084164
1681,15.068273526459642
1682,14.808762330974558
1683,16.11809565095832
1684,15.068273526459642
1685,16.11809565095832
1686,16.11809565095832
1687,16.11809565095832
1688,15.319587954740548
1689,12.611537753638338
1690,17.034386382832476
1691,14.73180128983843
1692,14.22097566607244
1693,12.89921982609012
1694,15.068273526459642
1695,14.73180128983843
1696,15.761420707019587
1697,12.429216196844383
1698,16.11809565095832
1699,15.60727002719233
1700,14.151982794585487
1701,15.89495209964411
1702,15.068273526459642
1703,17.034386382832476
1704,16.11809565095832
1705,15.201804919084164
1706,13.122363377404328
1707,12.89921982609012
1708,16.300417207752275
1709,14.914122846632385
1710,14.914122846632385
1711,14.845129975145433
1712,15.89495209964411
1713,13.815510557964274
1714,16.454567887579532
1715,14.346138809026444
1716,12.89921982609012
1717,16.300417207752275
1718,15.687312734865866
1719,13.592367006650065
1720,16.64872390202049
1721,16.300417207752275
1722,15.201804919084164
1723,13.304684934198283
1724,14.73180128983843
1725,16.213405830762646
1726,14.22097566607244
1727,16.300417207752275
1728,14.508657738524219
1729,16.012735135300492
1730,15.424948470398375
1731,13.592367006650065
1732,15.60727002719233
1733,15.424948470398375
1734,15.201804919084164
1735,14.914122846632385
1736,14.22097566607244
1737,13.592367006650065
1738,12.206072645530174
1739,16.523560759066484
1740,13.815510557964274
1741,14.648419680899378
1742,13.122363377404328
1743,13.592367006650065
1744,16.523560759066484
1745,15.89495209964411
1746,15.201804919084164
1747,14.403297222866392
1748,14.22097566607244
1749,14.22097566607244
1750,13.458835614025542
1751,13.38472764187182
1752,13.304684934198283
1753,15.424948470398375
1754,13.458835614025542
1755,15.89495209964411
1756,16.11809565095832
1757,15.60727002719233
1758,13.592367006650065
1759,15.201804919084164
1760,15.068273526459642
1761,14.914122846632385
1762,14.914122846632385
1763,13.122363377404328
1764,16.11809565095832
1765,14.508657738524219
1766,14.73180128983843
1767,14.648419680899378
1768,14.508657738524219
1769,13.122363377404328
1770,15.89495209964411
1771,15.068273526459642
1772,15.068273526459642
1773,14.73180128983843
1774,14.508657738524219
1775,14.22097566607244
1776,16.523560759066484
1777,15.89495209964411
1778,14.346138809026444
1779,15.761420707019587
1780,15.068273526459642
1781,14.22097566607244
1782,14.077874822431765
1783,13.017002861746503
1784,12.429216196844383
1785,15.60727002719233
1786,15.201804919084164
1787,15.068273526459642
1788,14.914122846632385
1789,14.914122846632385
1790,14.808762330974558
1791,14.73180128983843
1792,14.508657738524219
1793,14.22097566607244
1794,15.89495209964411
1795,14.914122846632385
1796,15.60727002719233
1797,15.319587954740548
1798,14.914122846632385
1799,14.22097566607244
1800,13.122363377404328
1801,14.22097566607244
1802,14.73180128983843
1803,15.201804919084164
1804,15.03928598958639
1805,14.22097566607244
1806,13.458835614025542
1807,14.508657738524219
1808,14.22097566607244
1809,15.201804919084164
1810,14.403297222866392
1811,14.403297222866392
1812,13.815510557964274
1813,13.815510557964274
1814,15.89495209964411
1815,15.89495209964411
1816,15.60727002719233
1817,14.73180128983843
1818,14.73180128983843
1819,14.22097566607244
1820,12.89921982609012
1821,15.761420707019587
1822,15.38412647587812
1823,15.068273526459642
1824,12.89921982609012
1825,15.520258650202699
1826,15.424948470398375
1827,15.150511624696614
1828,15.03928598958639
1829,14.508657738524219
1830,14.403297222866392
1831,14.22097566607244
1832,14.22097566607244
1833,17.034386382832476
1834,15.201804919084164
1835,15.068273526459642
1836,14.508657738524219
1837,12.072541252905651
1838,15.068273526459642
1839,14.914122846632385
1840,14.508657738524219
1841,13.710150042306449
1842,14.914122846632385
1843,14.22097566607244
1844,15.424948470398375
1845,15.150511624696614
1846,13.592367006650065
1847,15.009433026436708
1848,14.077874822431765
1849,13.592367006650065
1850,15.687312734865866
1851,15.068273526459642
1852,14.22097566607244
1853,13.458835614025542
1854,12.89921982609012
1855,12.429216196844383
1856,14.914122846632385
1857,14.914122846632385
1858,14.22097566607244
1859,14.508657738524219
1860,14.914122846632385
1861,12.89921982609012
1862,15.89495209964411
1863,14.73180128983843
1864,13.9108207377686
1865,15.89495209964411
1866,15.201804919084164
1867,15.201804919084164
1868,14.28551418721001
1869,13.997832114758229
1870,13.527828485512494
1871,12.89921982609012
1872,12.89921982609012
1873,14.73180128983843
1874,14.73180128983843
1875,15.201804919084164
1876,13.710150042306449
1877,16.523560759066484
1878,14.73180128983843
1879,15.60727002719233
1880,15.319587954740548
1881,14.73180128983843
1882,14.508657738524219
1883,13.592367006650065
1884,12.611537753638338
1885,15.201804919084164
1886,14.403297222866392
1887,15.201804919084164
1888,14.508657738524219
1889,15.424948470398375
1890,14.73180128983843
1891,13.304684934198283
1892,15.096444403426338
1893,14.914122846632385
1894,14.914122846632385
1895,14.403297222866392
1896,13.710150042306449
1897,13.592367006650065
1898,15.068273526459642
1899,14.508657738524219
1900,14.508657738524219
1901,14.077874822431765
1902,15.687312734865866
1903,15.150511624696614
1904,13.458835614025542
1905,15.068273526459642
1906,14.648419680899378
1907,13.997832114758229
1908,11.918390573078392
1909,13.997832114758229
1910,13.592367006650065
1911,14.403297222866392
1912,15.424948470398375
1913,15.424948470398375
1914,15.201804919084164
1915,13.997832114758229
1916,12.765688433465597
1917,12.206072645530174
1918,11.512925464970229
1919,14.914122846632385
1920,13.815510557964274
1921,13.815510557964274
1922,14.508657738524219
1923,13.815510557964274
1924,14.914122846632385
1925,14.28551418721001
1926,13.122363377404328
1927,16.11809565095832
1928,13.592367006650065
1929,13.592367006650065
1930,13.122363377404328
1931,14.914122846632385
1932,14.508657738524219
1933,14.73180128983843
1934,12.89921982609012
1935,14.73180128983843
1936,14.403297222866392
1937,14.403297222866392
1938,13.815510557964274
1939,14.73180128983843
1940,14.508657738524219
1941,14.508657738524219
1942,13.592367006650065
1943,13.122363377404328
1944,18.132998671500584
1945,17.909855120186375
1946,17.622173047734595
1947,18.064005800013632
1948,14.914122846632385
1949,17.50439001207821
1950,17.14771506813948
1951,16.300417207752275
1952,14.508657738524219
1953,18.132998671500584
1954,17.622173047734595
1955,17.216707939626428
1956,16.811242831518264
1957,18.51599092375669
1958,14.914122846632385
1959,13.815510557964274
1960,17.98989782785991
1961,17.034386382832476
1962,14.73180128983843
1963,17.98989782785991
1964,17.822843743196746
1965,16.300417207752275
1966,16.811242831518264
1967,15.424948470398375
1968,17.50439001207821
1969,17.37085861945369
1970,15.60727002719233
1971,13.815510557964274
1972,13.304684934198283
1973,16.811242831518264
1974,15.068273526459642
1975,16.38045991542581
1976,16.11809565095832
1977,15.424948470398375
1978,14.22097566607244
1979,16.454567887579532
1980,16.38045991542581
1981,18.60300230074632
1982,16.300417207752275
1983,12.765688433465597
1984,17.50439001207821
1985,17.034386382832476
1986,15.761420707019587
1987,17.50439001207821
1988,16.454567887579532
1989,15.761420707019587
1990,17.14771506813948
1991,13.592367006650065
1992,17.216707939626428
1993,17.216707939626428
1994,18.132998671500584
1995,17.034386382832476
1996,16.11809565095832
1997,16.454567887579532
1998,15.068273526459642
1999,13.122363377404328
2000,16.523560759066484
2001,16.300417207752275
2002,17.14771506813948
2003,16.90655301132259
2004,16.64872390202049
2005,15.068273526459642
2006,17.72753356339242
2007,17.50439001207821
2008,15.761420707019587
2009,15.27412558066379
2010,18.197537192638155
2011,17.034386382832476
2012,16.523560759066484
2013,16.300417207752275
2014,15.761420707019587
2015,17.37085861945369
2016,17.216707939626428
2017,16.811242831518264
2018,16.70588231586044
2019,16.012735135300492
2020,14.73180128983843
2021,17.50439001207821
2022,14.508657738524219
2023,16.213405830762646
2024,12.89921982609012
2025,16.90655301132259
2026,15.60727002719233
2027,15.60727002719233
2028,15.068273526459642
2029,18.258161814454592
2030,16.811242831518264
2031,15.830413578506539
2032,17.72753356339242
2033,14.22097566607244
2034,17.034386382832476
2035,16.70588231586044
2036,16.300417207752275
2037,15.068273526459642
2038,17.14771506813948
2039,16.523560759066484
2040,15.201804919084164
2041,14.73180128983843
2042,13.592367006650065
2043,12.89921982609012
2044,14.914122846632385
2045,14.73180128983843
2046,15.89495209964411
2047,13.458835614025542
2048,15.761420707019587
2049,16.90655301132259
2050,14.508657738524219
2051,13.592367006650065
2052,16.11809565095832
2053,17.14771506813948
2054,17.111347423968603
2055,16.300417207752275
2056,15.319587954740548
2057,14.73180128983843
2058,15.89495209964411
2059,18.197537192638155
2060,16.012735135300492
2061,14.73180128983843
2062,16.70588231586044
2063,16.300417207752275
2064,15.201804919084164
2065,13.304684934198283
2066,16.811242831518264
2067,15.687312734865866
2068,16.300417207752275
2069,14.914122846632385
2070,16.11809565095832
2071,14.73180128983843
2072,17.50439001207821
2073,16.300417207752275
2074,14.508657738524219
2075,13.592367006650065
2076,13.815510557964274
2077,15.89495209964411
2078,14.914122846632385
2079,14.22097566607244
2080,16.38045991542581
2081,15.424948470398375
2082,14.22097566607244
2083,17.281246460764002
2084,12.765688433465597
2085,16.64872390202049
2086,15.955576721460545
2087,15.201804919084164
2088,15.068273526459642
2089,16.38045991542581
2090,14.508657738524219
2091,14.914122846632385
2092,14.508657738524219
2093,16.70588231586044
2094,16.454567887579532
2095,15.955576721460545
2096,15.60727002719233
2097,15.424948470398375
2098,12.206072645530174
2099,16.300417207752275
2100,16.70588231586044
2101,14.914122846632385
2102,14.508657738524219
2103,13.710150042306449
2104,16.454567887579532
2105,16.300417207752275
2106,15.60727002719233
2107,16.811242831518264
2108,16.70588231586044
2109,14.914122846632385
2110,14.914122846632385
2111,14.22097566607244
2112,15.830413578506539
2113,16.300417207752275
2114,15.009433026436708
2115,14.73180128983843
2116,13.710150042306449
2117,15.201804919084164
2118,14.73180128983843
2119,16.11809565095832
2120,14.508657738524219
2121,14.151982794585487
2122,12.765688433465597
2123,15.89495209964411
2124,16.300417207752275
2125,15.201804919084164
2126,16.70588231586044
2127,16.11809565095832
2128,15.068273526459642
2129,15.89495209964411
2130,15.424948470398375
2131,14.22097566607244
2132,16.11809565095832
2133,15.520258650202699
2134,15.068273526459642
2135,14.73180128983843
2136,14.73180128983843
2137,14.508657738524219
2138,13.458835614025542
2139,12.429216196844383
2140,16.300417207752275
2141,14.914122846632385
2142,15.761420707019587
2143,15.424948470398375
2144,13.815510557964274
2145,15.89495209964411
2146,15.761420707019587
2147,14.73180128983843
2148,14.22097566607244
2149,15.687312734865866
2150,16.99356438831222
2151,15.068273526459642
2152,13.815510557964274
2153,14.914122846632385
2154,15.89495209964411
2155,15.761420707019587
2156,14.914122846632385
2157,13.592367006650065
2158,16.64872390202049
2159,16.523560759066484
2160,15.424948470398375
2161,15.424948470398375
2162,14.914122846632385
2163,13.997832114758229
2164,14.914122846632385
2165,13.997832114758229
2166,13.815510557964274
2167,16.300417207752275
2168,13.592367006650065
2169,16.11809565095832
2170,15.761420707019587
2171,15.761420707019587
2172,15.520258650202699
2173,15.424948470398375
2174,14.73180128983843
2175,13.997832114758229
2176,14.22097566607244
2177,13.997832114758229
2178,16.64872390202049
2179,14.914122846632385
2180,14.508657738524219
2181,16.523560759066484
2182,16.11809565095832
2183,15.319587954740548
2184,14.73180128983843
2185,13.122363377404328
2186,16.300417207752275
2187,15.89495209964411
2188,14.22097566607244
2189,15.687312734865866
2190,15.201804919084164
2191,15.761420707019587
2192,14.22097566607244
2193,14.22097566607244
2194,13.815510557964274
2195,14.603967918328545
2196,14.73180128983843
2197,14.22097566607244
2198,15.201804919084164
2199,16.454567887579532
2200,15.761420707019587
2201,14.508657738524219
2202,14.346138809026444
2203,13.458835614025542
2204,12.611537753638338
2205,15.830413578506539
2206,14.73180128983843
2207,14.508657738524219
2208,14.508657738524219
2209,15.955576721460545
2210,15.761420707019587
2211,15.068273526459642
2212,14.403297222866392
2213,16.523560759066484
2214,16.454567887579532
2215,15.520258650202699
2216,15.068273526459642
2217,14.508657738524219
2218,15.201804919084164
2219,14.22097566607244
2220,13.122363377404328
2221,16.11809565095832
2222,16.012735135300492
2223,15.520258650202699
2224,15.424948470398375
2225,15.068273526459642
2226,15.955576721460545
2227,15.520258650202699
2228,15.068273526459642
2229,14.914122846632385
2230,13.815510557964274
2231,15.520258650202699
2232,15.068273526459642
2233,14.22097566607244
2234,12.611537753638338
2235,15.068273526459642
2236,13.592367006650065
2237,15.761420707019587
2238,14.914122846632385
2239,13.815510557964274
2240,12.89921982609012
2241,15.830413578506539
2242,15.687312734865866
2243,15.068273526459642
2244,14.73180128983843
2245,13.592367006650065
2246,15.687312734865866
2247,14.914122846632385
2248,13.997832114758229
2249,13.304684934198283
2250,13.304684934198283
2251,16.300417207752275
2252,16.300417207752275
2253,16.012735135300492
2254,15.687312734865866
2255,15.068273526459642
2256,14.73180128983843
2257,15.955576721460545
2258,15.520258650202699
2259,15.068273526459642
2260,14.22097566607244
2261,15.068273526459642
2262,13.997832114758229
2263,14.914122846632385
2264,16.38045991542581
2265,16.11809565095832
2266,16.012735135300492
2267,15.424948470398375
2268,13.997832114758229
2269,13.815510557964274
2270,15.424948470398375
2271,15.687312734865866
2272,15.60727002719233
2273,14.508657738524219
2274,13.122363377404328
2275,15.068273526459642
2276,14.73180128983843
2277,14.22097566607244
2278,14.22097566607244
2279,13.815510557964274
2280,13.815510557964274
2281,15.068273526459642
2282,15.068273526459642
2283,14.508657738524219
2284,14.22097566607244
2285,14.508657738524219
2286,13.815510557964274
2287,14.914122846632385
2288,13.997832114758229
2289,13.122363377404328
2290,12.765688433465597
2291,16.012735135300492
2292,14.22097566607244
2293,13.458835614025542
2294,12.429216196844383
2295,15.319587954740548
2296,14.22097566607244
2297,14.22097566607244
2298,13.458835614025542
2299,15.520258650202699
2300,14.22097566607244
2301,16.300417207752275
2302,15.424948470398375
2303,15.761420707019587
2304,15.424948470398375
2305,14.914122846632385
2306,14.22097566607244
2307,13.592367006650065
2308,13.458835614025542
2309,13.304684934198283
2310,15.761420707019587
2311,15.60727002719233
2312,15.520258650202699
2313,15.520258650202699
2314,13.815510557964274
2315,15.068273526459642
2316,14.22097566607244
2317,15.60727002719233
2318,13.815510557964274
2319,14.914122846632385
2320,13.458835614025542
2321,13.122363377404328
2322,12.206072645530174
2323,15.424948470398375
2324,13.592367006650065
2325,15.319587954740548
2326,14.845129975145433
2327,14.73180128983843
2328,16.38045991542581
2329,15.830413578506539
2330,14.73180128983843
2331,13.815510557964274
2332,15.830413578506539
2333,13.997832114758229
2334,13.997832114758229
2335,13.710150042306449
2336,13.458835614025542
2337,12.89921982609012
2338,14.508657738524219
2339,13.592367006650065
2340,14.403297222866392
2341,14.22097566607244
2342,15.761420707019587
2343,14.508657738524219
2344,14.22097566607244
2345,13.997832114758229
2346,15.761420707019587
2347,13.122363377404328
2348,13.997832114758229
2349,15.201804919084164
2350,13.527828485512494
2351,14.914122846632385
2352,11.736069016284437
2353,14.914122846632385
2354,14.151982794585487
2355,13.304684934198283
2356,12.206072645530174
2357,14.508657738524219
2358,13.710150042306449
2359,13.592367006650065
2360,13.122363377404328
2361,15.89495209964411
2362,14.914122846632385
2363,13.592367006650065
2364,13.122363377404328
2365,14.403297222866392
2366,13.997832114758229
2367,13.997832114758229
2368,13.997832114758229
2369,13.815510557964274
2370,13.304684934198283
2371,13.458835614025542
2372,13.122363377404328
2373,15.201804919084164
2374,14.346138809026444
2375,14.914122846632385
2376,14.845129975145433
2377,14.73180128983843
2378,14.603967918328545
2379,15.201804919084164
2380,14.845129975145433
2381,13.9108207377686
2382,13.815510557964274
2383,13.304684934198283
